"code","error","x-global-transaction-id","usage__text_units","usage__text_characters","usage__features","language","keywords__text","keywords__sentiment__score","keywords__sentiment__label","keywords__relevance","keywords__emotion__sadness","keywords__emotion__joy","keywords__emotion__fear","keywords__emotion__disgust","keywords__emotion__anger"
"400","not enough text provided for language detection","683fc2df5a72ce3b0cabe319","","","","","","","","","","","","",""
"","","","1","30","1","en","","","","","","","","",""
"400","not enough text provided for language detection","0e7fa6da5a72ce3d0ce154d5","","","","","","","","","","","","",""
"","","","1","30","1","en","","","","","","","","",""
"","","","1","44","1","en","","","","","","","","",""
"","","","1","48","1","en","lip gloss","0","neutral","0.94352","0.193763","0.285853","0.08289","0.47601","0.07073"
"","","","1","55","1","en","better applicator","-0.579881","negative","0.956371","0.510829","0.272537","0.177155","0.025929","0.071887"
"","","","1","26","1","en","","","","","","","","",""
"400","not enough text provided for language detection","0e7fa6da5a72ce3d0ce153c5","","","","","","","","","","","","",""
"","","","1","173","1","en","grade reading level","0","neutral","0.904709","0.262946","0.03548","0.100218","0.454867","0.158101"
"400","not enough text provided for language detection","0e7fa6da5a72ce3d0ce15485","","","","","","","","","","","","",""
"","","","1","25","1","en","","","","","","","","",""
"400","not enough text provided for language detection","0e7fa6da5a72ce3d0ce153b5","","","","","","","","","","","","",""
"","","","1","45","1","en","packaging","-0.556531","negative","0.909701","0.108135","0.085911","0.131036","0.104697","0.135932"
"400","not enough text provided for language detection","0e7fa6da5a72ce3d0ce15305","","","","","","","","","","","","",""
"","","","1","119","1","en","jelly","-0.60498","negative","0.985619","0.514267","0.244762","0.079523","0.046206","0.08869"
"","","","1","20","1","en","","","","","","","","",""
"","","","1","131","1","en","rouge","0","neutral","0.915005","0.118403","0.201268","0.070983","0.065176","0.103965"
"","","","1","79","1","en","shades","0","neutral","0.912101","0.18671","0.088041","0.085464","0.108001","0.083759"
"","","","1","44","1","en","product","-0.719626","negative","0.952511","0.514754","0.100531","0.071975","0.040625","0.026722"
"","","","1","38","1","en","watery results","0","neutral","0.977889","0.162694","0.296259","0.090172","0.053007","0.103246"
"","","","1","96","1","en","spherical glass beads","0","neutral","0.998408","0.053055","0.154403","0.11212","0.065809","0.089295"
"","","","1","65","1","en","big words","-0.727095","negative","0.950157","0.454879","0.109343","0.102956","0.152856","0.126389"
"","","","1","19","1","en","food","0","neutral","0.992383","0.154857","0.421425","0.115764","0.167985","0.08957"
"","","","1","20","1","en","PRODUCT","0.658649","positive","0.94062","0.030293","0.841499","0.015613","0.002905","0.002938"
"","","","1","47","1","en","product","0","neutral","0.913901","0.33575","0.08489","0.070746","0.014903","0.005816"
"","","","1","119","1","en","statement","0","neutral","0.951332","0.144448","0.194747","0.068795","0.101116","0.117542"
"","","","1","107","1","en","juicy","-0.492008","negative","0.997772","0.020692","0.882314","0.014753","0.00511","0.010447"
"","","","1","55","1","en","spherical glass beads","0","neutral","0.952387","0.127166","0.372675","0.262528","0.038362","0.148993"
